Node	X	Y	
218	-97722328	30379353
219	-97706944	30380339
220	-97692420	30395126
221	-97678624	30384254
222	-97668098	30380068
223	-97660601	30383394
224	-97650303	30373993
225	-97636824	30371901
226	-97621547	30357638
227	-97604697	30347504
228	-97581717	30360871
229	-97772450	30369183
230	-97754946	30383082
231	-97748874	30370937
232	-97738426	30372799
233	-97732737	30368742
234	-97723827	30365825
235	-97712527	30367008
236	-97714456	30374445
237	-97703016	30362717
238	-97701017	30365978
239	-97696226	30374479
240	-97687912	30368666
241	-97676517	30362402
242	-97662114	30358010
243	-97634953	30340503
244	-97616902	30335824
245	-97740699	30364500
246	-97735446	30361619
247	-97724918	30357612
248	-97718200	30355442
249	-97710188	30356542
250	-97696260	30354451
251	-97685483	30348438
252	-97690935	30338319
253	-97664499	30337807
254	-97675748	30333871
255	-97647877	30333513
256	-97757804	30361286
257	-97743801	30355160
258	-97738792	30350866
259	-97734401	30355362
260	-97727219	30351559
261	-97729428	30346115
262	-97718429	30348204
263	-97721317	30342425
264	-97709102	30340669
265	-97696583	30332470
266	-97685099	30326670
267	-97664095	30324017
268	-97651571	30322570
269	-97639453	30320200
270	-97617448	30325044
271	-97576010	30327527
272	-97558384	30344170
273	-97761210	30347874
274	-97750211	30341089
275	-97742547	30341020
276	-97733307	30337612
277	-97725896	30334246
278	-97720367	30328946
279	-97711138	30329197
280	-97698623	30324755
281	-97854872	30308832
282	-97789916	30353876
283	-97781380	30338864
284	-97766760	30333799
285	-97759891	30331953
286	-97751829	30332227
287	-97742742	30330139
288	-97735351	30330061
289	-97730682	30325264
290	-97720953	30320679
291	-97711051	30316483
292	-97702866	30318649
293	-97693892	30316705
294	-97684863	30316931
295	-97690083	30307248
296	-97672491	30316758
297	-97680821	30310034
298	-97678330	30300761
299	-97666683	30303255
300	-97656560	30311495
301	-97655743	30295066
302	-97630100	30305169
303	-97640662	30287590
304	-97606829	30296238
305	-97821754	30354850
306	-97799011	30339491
307	-97794140	30344399
308	-97786917	30334694
309	-97804386	30330049
310	-97794461	30329690
311	-97784862	30323452
312	-97790383	30322771
313	-97779878	30309286
314	-97773295	30319513
315	-97762010	30316399
316	-97748686	30322827
317	-97741563	30318928
318	-97735161	30318134
319	-97726851	30312636
320	-97719694	30309394
321	-97713911	30308606
322	-97694168	30291673
323	-97685312	30289535
324	-97674631	30289232
325	-97753043	30325211
326	-97755063	30312346
327	-97750453	30314377
328	-97745119	30311422
329	-97734370	30314075
330	-97737685	30307788
331	-97731148	30304357
332	-97723839	30299796
333	-97712677	30295370
334	-97809788	30320631
335	-97819504	30312617
336	-97806541	30309044
337	-97802070	30321536
338	-97798815	30316334
339	-97788871	30309760
340	-97770739	30306907
341	-97760175	30306124
342	-97756618	30304992
343	-97751664	30303114
344	-97747239	30302486
345	-97742797	30299443
346	-97735674	30297910
347	-97731181	30293084
348	-97727363	30292608
349	-97719395	30289092
350	-97711650	30287942
351	-97701787	30285307
352	-97777043	30297498
353	-97765987	30291148
354	-97762541	30296874
355	-97754442	30294723
356	-97745937	30291274
357	-97759194	30285813
358	-97747977	30285682
359	-97743151	30284903
360	-97742966	30290562
361	-97738284	30291737
362	-97735154	30285008
363	-97730248	30286926
364	-97818543	30302516
365	-97812230	30290736
366	-97799899	30300199
367	-97785116	30282386
368	-97780701	30283673
369	-97778414	30291216
370	-97770240	30283819
371	-97760494	30276309
372	-97752313	30271814
373	-97749925	30274120
374	-97744971	30276649
375	-97743468	30279904
376	-97738873	30278640
377	-97740269	30274993
378	-97743373	30271875
379	-97740184	30270625
380	-97744601	30268129
381	-97741182	30267364
382	-97738381	30266557
383	-97736137	30270537
384	-97733763	30273710
385	-97734167	30277326
386	-97731517	30282229
387	-97726061	30280795
388	-97723909	30281401
389	-97719348	30281893
390	-97710834	30283713
391	-97725163	30275893
392	-97718792	30277056
393	-97713445	30277541
394	-97705986	30278174
395	-97693411	30280929
396	-97680221	30283335
397	-97678189	30273431
398	-97658848	30271453
399	-97625628	30258811
400	-97620276	30275689
401	-97586183	30261466
402	-97762089	30271327
403	-97752761	30267524
404	-97749402	30266418
405	-97746210	30265461
406	-97742416	30264483
407	-97739258	30263930
408	-97741275	30259453
409	-97729877	30256691
410	-97728685	30261901
411	-97727423	30266160
412	-97722003	30267962
413	-97724436	30271109
414	-97717450	30272163
415	-97705870	30274171
416	-97709691	30267890
417	-97717513	30267381
418	-97717284	30264093
419	-97716900	30258199
420	-97722292	30252030
421	-97707214	30255176
422	-97705899	30261117
423	-97701265	30267416
424	-97694831	30275623
425	-97693985	30269491
426	-97696217	30257898
427	-97698255	30250378
428	-97683975	30258971
429	-97675294	30252393
430	-97826542	30292047
431	-97822447	30287510
432	-97813683	30279794
433	-97805770	30273914
434	-97797980	30281114
435	-97785524	30274313
436	-97770276	30269571
437	-97760172	30263790
438	-97753126	30260843
439	-97747288	30260153
440	-97743315	30256479
441	-97723846	30242798
442	-97713168	30236178
443	-97699893	30237023
444	-97690977	30231273
445	-97650627	30247651
446	-97893907	30583031
447	-97612743	30223538
448	-97795414	30267841
449	-97781663	30263639
450	-97779408	30254015
451	-97765130	30258468
452	-97756802	30254583
453	-97750714	30251548
454	-97744870	30249125
455	-97737968	30245798
456	-97733277	30241422
457	-97729570	30235658
458	-97720917	30228055
459	-97701277	30218025
460	-97812312	30268739
461	-97800090	30262467
462	-97807261	30257482
463	-97799248	30247294
464	-97789672	30258186
465	-97791535	30250663
466	-97794477	30240428
467	-97787768	30236384
468	-97779795	30233760
469	-97774117	30243976
470	-97772077	30251311
471	-97762422	30246241
472	-97766963	30240171
473	-97771333	30231690
474	-97764302	30227782
475	-97759859	30235703
476	-97754573	30243373
477	-97744361	30241194
478	-97748602	30238356
479	-97751904	30231751
480	-97757112	30223802
481	-97746881	30218675
482	-97739635	30225430
483	-97732462	30226569
484	-97725743	30219904
485	-97824877	30274722
486	-97814911	30255952
487	-97807971	30235591
488	-97795844	30227237
489	-97784683	30222209
490	-97775950	30219404
491	-97770121	30219174
492	-97762511	30213479
493	-97749497	30203546
494	-97741725	30211973
495	-97739267	30199342
496	-97727805	30199427
497	-97702259	30185219
498	-97705674	30207604
499	-97668694	30200401
500	-97664314	30224758
501	-97603752	30207631
502	-97806673	30229851
503	-97812739	30223724
504	-97819622	30213238
505	-97808543	30211461
506	-97800719	30219912
507	-97793200	30216420
508	-97801517	30207136
509	-97794697	30205816
510	-97788886	30214075
511	-97783613	30211162
512	-97787716	30204494
513	-97781077	30201568
514	-97775986	30209973
515	-97771828	30198303
516	-97762290	30192167
517	-97752272	30190050
518	-97741838	30191559
519	-97735419	30183884
520	-97714023	30179088
521	-97676869	30168372
522	-97613068	30128184
523	-97569847	30166566
524	-97575259	30204201
525	-97820597	30195468
526	-97797310	30192671
527	-97786001	30190192
528	-97777584	30188088
529	-97772149	30182413
530	-97759163	30179217
531	-97748821	30170457
532	-97730989	30167810
533	-97709547	30160499
534	-97687533	30143493
535	-97830203	30182246
536	-97806741	30180777
537	-97789880	30178806
538	-97783503	30174277
539	-97775190	30170566
540	-97763446	30171015
541	-97745521	30164418
542	-97815586	30160598
543	-97781648	30161894
544	-97724486	30134292
545	-97702255	30123992
546	-97815712	30118841
547	-97789007	30138629
548	-97779669	30139800
549	-97793243	30122344
550	-97761745	30114740
551	-97742406	30100910
552	-97711796	30107040
553	-97644403	30099935
554	-97794275	30099777
555	-97708895	30079091
556	-97673840	30061879
557	-97579210	30453570
558	-97596368	30440740
559	-97572308	30384952
560	-97546382	30371482
561	-97498617	30316307
562	-97550996	30309190
563	-97575670	30277114
564	-97537069	30264000
565	-97534740	30239086
566	-97877778	30149404
567	-97814440	30562892
568	-97784048	30556527
569	-97747161	30560541
570	-97707149	30565681
571	-97702414	30543998
572	-97404165	30426107
573	-97797771	30494096
574	-97776675	30479701
575	-97690281	30474974
576	-97862996	30422480
577	-97947983	30130563
578	-97857472	30113558
579	-97825220	30095669
580	-97796332	30079619
581	-97768528	30054632
582	-97739866	30035080
583	-97823901	30044241
584	-97813059	30064542
585	-97837672	30067321
586	-97956989	30081642
587	-97922651	29886396
588	-97982658	30028229
589	-97878479	30002999
590	-97785715	30001839
591	-97846817	29979146
592	-97703574	30346130
593	-97600807	30488497
594	-97567460	30483190
595	-97525215	30463281
596	-97751571	30087585
597	-97723985	30058818
598	-97543138	30438973
599	-97513846	30428163
600	-97747936	30144669
601	-97824760	30132946
602	-97817215	30145593
603	-97523203	30199903
604	-97680519	30114833
605	-97668147	30131976
606	-97583182	30145238
607	-97489938	30467008
608	-97651583	30152791
609	-97640056	30165474
610	-97674932	30237554
611	-97637009	30183483
612	-97602786	30172582
613	-97462556	30442805
614	-97570828	30230896
615	-97510731	30254773
616	-97472702	30274879
617	-97511156	30297379
618	-97527973	30327288
619	-97470836	30311798
620	-97524893	30345114
621	-97468369	30332948
622	-97554176	30354860
623	-97566228	30400775
624	-97440864	30399360
625	-97520502	30367707
626	-97455986	30362081
627	-97501275	30389228
628	-97527893	30408462
629	-97556499	30419177
630	-97486022	30417448
631	-97432012	30511160
632	-97619810	30758933
633	-97461624	30787235
634	-97570963	30762333
635	-97635692	30714855
636	-97655039	30721902
637	-97434490	30721962
638	-97453439	30715500
639	-97591075	30659308
640	-97648227	30645536
641	-97697896	30688991
642	-97717715	30705380
643	-97290934	30688418
644	-97434506	30708185
645	-97448510	30707375
646	-97492335	30617408
647	-97608464	30630580
648	-97365601	30670268
649	-97438935	30614327
650	-97534104	30556867
651	-97552697	30549309
652	-97403788	30585801
653	-97422708	30593637
654	-97434500	30589385
655	-97324987	30417908
656	-97409402	30454708
657	-97376560	30519091
658	-97339944	30548378
659	-97426921	30543711
660	-97412627	30564158
661	-97502359	30544213
662	-97603226	30518844
663	-97632417	30553467
664	-97793486	30370160
665	-97553431	30526160
666	-98064179	29896453
667	-98126496	29955213
668	-98065857	29956289
669	-98009999	29950139
670	-97990969	29868981
671	-98012298	29857558
672	-98018237	29832913
673	-98108467	29979552
674	-98058955	29997999
675	-98027900	30019846
676	-97959130	29967048
677	-97983606	29952026
678	-98082087	29979371
679	-98080249	30030066
680	-97948067	29918913
681	-98053382	30043596
682	-97952311	29877956
683	-97962849	29870170
684	-97965586	29878492
685	-98067552	30177624
686	-98035565	30183656
687	-98063961	30204068
688	-98066773	30132727
689	-98017092	30142357
690	-98013422	30123464
691	-97972025	30103535
692	-97922656	30156158
693	-98064494	30083197
694	-97956417	30046219
695	-98090132	30249732
696	-98001452	30221504
697	-98041958	30232619
698	-98041382	30256626
699	-97952201	30188322
700	-97944039	29890125
701	-97938971	29889557
702	-97939213	29887069
703	-97936567	29887943
704	-97942358	29881756
705	-97945474	29880510
706	-97943205	29877950
707	-97949028	29875888
708	-97927999	29882519
709	-97932862	29881815
710	-97932527	29887993
711	-97936070	29886075
712	-97932090	29893192
713	-97926399	29888441
714	-97938495	29893447
715	-97936225	29896727
716	-97942882	29886506
717	-97948487	29887606
718	-97945336	29884797
719	-97942473	29884042
720	-97947927	29881787
721	-97901427	29884353
722	-97909670	29873067
723	-97915730	29883636
724	-97908106	29892753
725	-97902071	29864351
726	-97923945	29867046
727	-97917204	29880741
728	-97923250	29875409
729	-98032242	30207493
730	-97918411	29889728
731	-97913953	29898736
732	-98022446	30069170
733	-97990787	30079967
734	-97912090	30055404
735	-97991968	29886781
736	-97972402	29908987
737	-97970463	29889408
738	-97978738	29863587
739	-97954655	29897388
740	-97978959	29854070
741	-97996419	29842171
742	-98214295	30139214
743	-98168253	30190007
744	-98153721	30174555
745	-98154464	30151700
746	-98172451	30212417
747	-98135289	30229560
748	-98100548	30220277
749	-98110565	30158316
750	-98141486	30044500
751	-98204517	30072636
752	-98192023	30115504
753	-98232533	30019708
754	-98167437	29995598
755	-98246902	30113900
756	-98122024	29996347
757	-98111827	30025510
758	-98102025	30067054
759	-98148190	30102410
760	-98106678	30133525
761	-98086092	30271372
762	-97917075	29908768
763	-98137608	30277913
764	-98139466	30316500
765	-98177276	30291503
766	-98182880	30244390
767	-98235175	30167197
768	-98229548	30185976
769	-98103685	30191844
770	-98091417	30184616
771	-97898031	29876772
772	-97932248	29850646
773	-97913015	29850705
774	-97925423	29859432
775	-97937747	29835223
776	-97945814	29855514
777	-97918297	29832686
778	-97932603	29826014
779	-97955000	29807481
780	-97997444	29773576
781	-97976479	29786936
782	-97972475	29845097
783	-97963431	29855842
784	-97955373	29836644
785	-97982015	29837248
786	-97995132	29825153
787	-97970835	29859848
788	-98008047	29814299
789	-97980837	29826534
790	-97980242	29813303
791	-98002584	29805415
792	-97918627	29947011
793	-97917713	29928589
794	-97716276	30501019
795	-97928405	29897840
796	-97945905	29837992
797	-97944300	29871145
798	-97942805	29868781
799	-97941585	29863849
800	-97948336	29863564
801	-97944829	29860725
802	-97954871	29846717
803	-97752352	30012564
804	-97825872	30067731
805	-97868262	30019830
806	-97873747	30038809
807	-97849967	30067665
808	-97836640	30080960
809	-97815399	30083844
810	-97856741	30142626
811	-97877768	30126275
812	-97899298	30103692
813	-97889670	30090338
814	-97801203	29959885
815	-97816935	29989355
816	-97862871	29953982
817	-97863652	29993338
818	-97844911	30005026
819	-97826144	30017435
820	-97861880	30093477
821	-97860100	30080607
822	-97864712	30070587
823	-97889945	29953701
824	-97882525	29973582
825	-97900371	29983051
826	-97879181	29985158
827	-97887542	29987072
828	-97895792	30040951
829	-97896007	30021565
830	-97874248	29994624
831	-97879703	29991428
832	-97890200	29996685
833	-97884313	29927373
834	-97896467	29898203
835	-97901977	29900537
836	-97905904	29909386
837	-97889216	29936266
838	-97942748	29900711
839	-97949324	29904187
840	-97945184	29894799
841	-97839249	29932993
842	-97869469	29909249
843	-97890449	29893191
844	-97819980	29951400
845	-97906730	30012707
846	-97858429	30276044
847	-97874022	30226363
848	-97984925	30174384
849	-97748407	30269483
850	-97936611	30629693
851	-97878483	30565150
852	-97949297	30671293
853	-97894479	30639453
854	-97854201	30561981
855	-97942890	30683345
856	-97919200	30766585
857	-97845097	30629598
858	-97666200	30639299
859	-97674662	30642343
860	-97659879	30668799
861	-97671426	30628872
862	-97686088	30668363
863	-97824754	30880283
864	-97449694	30470096
865	-97845772	30746180
866	-97862864	30689129
867	-97820445	30575118
868	-97774010	30876242
869	-97747424	30840902
870	-97831057	30787960
871	-97776485	30685782
872	-97695213	30658614
873	-97681379	30637172
874	-97700115	30629455
875	-97683950	30627732
876	-97680214	30852528
877	-97612867	30831092
878	-97676133	30625071
879	-97686217	30616469
880	-97697171	30623086
881	-97589673	30834316
882	-97262914	30656402
883	-97410462	30631001
884	-97332716	30577103
885	-97392433	30577643
886	-97216877	30539989
887	-97386987	30549645
888	-97398214	30567615
889	-97417930	30572072
890	-97188400	30460507
891	-97453586	30549270
892	-97937891	29861169
893	-97935216	29864771
894	-97937213	29867991
895	-97934639	29870864
896	-97916837	29864473
897	-97930338	29862569
898	-97936981	29857715
899	-97931265	29877395
900	-97937720	29871417
901	-97933272	29875356
902	-97940430	29870438
903	-97937071	29874089
904	-97934873	29879425
905	-97941696	29873855
906	-97936327	29882817
907	-97953068	29888777
908	-97940090	29881982
909	-97940672	29884244
910	-97939316	29875972
911	-97938202	29880838
912	-97938557	29884660
913	-97941105	29887390
914	-97955129	29866701
915	-97953523	29859982
916	-97948372	29871867
917	-97955337	29870490
918	-97949260	29892357
919	-97937005	29877414
920	-97898921	29846154
921	-97956601	29883181
922	-97962115	29890512
923	-97431543	30581871
924	-97845304	30570241
925	-97832053	30547881
926	-97819854	30516189
927	-97810987	30498781
928	-97789975	30476706
929	-97827900	30526117
930	-97804664	30532518
931	-97790202	30537807
932	-97782960	30523540
933	-97776031	30658660
934	-97849323	30658855
935	-97678827	30678669
936	-97662227	30690520
937	-97644873	30693450
938	-97676452	30706340
939	-97745749	30717388
940	-97762274	30756782
941	-97792283	30844330
942	-97791475	30839350
943	-97797976	30844070
944	-97833141	30833925
945	-97877474	30820892
946	-97788775	30809086
947	-97733844	30787546
948	-97681147	30594021
949	-97705395	30592574
950	-97746309	30610956
951	-97751006	30624548
952	-97659525	30603434
953	-97646404	30605496
954	-97636136	30633028
955	-97634323	30623878
956	-97637474	30649100
957	-97635880	30675787
958	-97646313	30670390
959	-97615333	30659924
960	-97648796	30684160
961	-97634348	30580698
962	-97568230	30688393
963	-97407175	30605618
964	-97412218	30547251
965	-97424569	30572237
966	-97460630	30650184
967	-97416823	30675472
968	-97498686	30749076
969	-97451663	30728051
970	-97408646	30754360
971	-97411401	30570439
972	-97251463	30436320
973	-97262528	30472299
974	-97224474	30483280
975	-97232566	30445868
976	-97306116	30479296
977	-97286145	30438470
978	-97370321	30443943
979	-97339311	30455046
980	-97408642	30515092
981	-97410368	30488553
982	-97392374	30479036
983	-97355470	30493829
984	-97308176	30522277
985	-97247565	30505589
986	-97182869	30504025
987	-97259618	30565058
988	-97263684	30621550
989	-97319296	30631593
990	-97299336	30660884
991	-97309353	30599844
992	-97346743	30590803
993	-97369973	30621102
994	-97346524	30655270
995	-97423400	30584139
996	-97423818	30560575
997	-97410980	30555834
998	-97381876	30581104
999	-97468827	30511418
1000	-97530192	30526407
1001	-97502997	30517308
1002	-97558160	30509986
1003	-97481873	30477489
1004	-97510374	30575191
1005	-97465299	30578301
1006	-97592003	30583790
1007	-97621300	30581783
1008	-97594838	30603935
1009	-97559051	30593494
1010	-97562385	30571888
1011	-97586759	30550444
1012	-97607740	30544585
1013	-97615336	30559709
1014	-97569962	30612544
1015	-97521503	30603709
1016	-97497322	30657724
1017	-97518758	30681438
1018	-97475931	30684143
1019	-97485999	30727033
1020	-97534252	30741662
1021	-97522309	30707529
1022	-97516497	30767866
1023	-97569578	30804915
1024	-97681406	30750264
1025	-97642916	30791238
1026	-97627671	30698370
1027	-97597727	30682848
1028	-97599677	30715183
1029	-97560001	30726483
1030	-97567221	30652202
1031	-97527026	30658509
1032	-97349428	30744464
1033	-97294568	30723527
1034	-97340303	30718481
1035	-97412740	30711832
1036	-97356277	30699874
1037	-97804395	30721099
1038	-97917453	30713284
1039	-97937796	30707511
1040	-97850632	30505476
1041	-97831932	30502098
1042	-97834159	30511753
1043	-97852821	30043099
1044	-97847519	30521169
1045	-97837526	30524123
1046	-97847503	30550258
1047	-97857691	30536438
1048	-97829934	30465145
1049	-97717294	30740886
1050	-97719732	30476281
1051	-97655412	30489708
1052	-97415829	30587174
1053	-98028320	30405887
1054	-97824934	30491470
1055	-97820694	30470810
1056	-97821047	30530568
1057	-97783615	30539373
1058	-97767089	30527955
1059	-97763655	30506117
1060	-97764424	30491587
1061	-97794481	30484590
1062	-97782491	30498519
1063	-97781060	30488025
1064	-97840841	30483330
1065	-97825633	30545795
1066	-97806481	30546888
1067	-97804895	30600584
1068	-97811000	30628699
1069	-97815848	30508377
1070	-97791741	30523960
1071	-97806002	30507357
1072	-97789939	30511773
1073	-97805868	30486395
1074	-97528100	30492048
1075	-97800454	30905132
1076	-97703803	30887022
1077	-97589002	30857003
1078	-97539898	30837785
1079	-97244333	30670972
1080	-97425623	30794371
1081	-97510540	30826011
1082	-97300292	30747149
1083	-97519633	30171221
1084	-97560852	30136738
1085	-97479311	30217666
1086	-97419806	30326760
1087	-97397532	30359273
1088	-97398020	30351976
1089	-97365450	30397006
1090	-97259456	30425610
1091	-97185122	30529067
1092	-97162178	30474429
1093	-97218848	30609838
1094	-98150473	29934113
1095	-97918829	29824970
1096	-98015358	29800449
1097	-98018414	29812023
1098	-97944241	29806018
1099	-97904900	29835521
1100	-97813404	29930219
1101	-97687029	30011300
1102	-97742832	29988874
1103	-97773983	29960700
1104	-97672595	30030532
1105	-97609481	30102202
1106	-98236289	29994705
1107	-98270406	30106389
1108	-98206818	30270539
1109	-98251617	30154930
1110	-98236528	30193282
1111	-98188060	30320581
1112	-98127277	30422055
1113	-98103332	30530257
1114	-98030267	30659689
1115	-98002919	30709085
1116	-97903407	30840504
1117	-97892405	29869985
1118	-98043840	30433980
1119	-97974328	30414700
1120	-97852190	30406566
1121	-97846884	30416801
1122	-97761927	30407083
1123	-97764124	30409064
1124	-97758688	30408449
1125	-97744922	30408061
1126	-97745725	30414020
1127	-97744691	30407847
1128	-97745701	30415637
1129	-97731664	30412533
1130	-97715814	30407919
1131	-97716095	30409120
1132	-97684787	30410378
1133	-97677913	30407524
1134	-97676469	30415302
1135	-97647814	30409447
1136	-97516594	30231017
1137	-97520151	30236316
1138	-97634956	30401773
1139	-97623711	30413554
1140	-97589682	30395078
1141	-97575833	30416815
1142	-97526112	30303440
1143	-97514671	30307684
1144	-97517920	30336380
1145	-97509891	30334995
1146	-97528483	30375385
1147	-97519255	30397315
1148	-97512478	30408455
1149	-98109364	30409589
1150	-98086011	30385513
1151	-98058975	30406921
1152	-97874061	30407793
1153	-97873379	30439673
1154	-97853717	30403618
1155	-97791897	30410956
1156	-97783123	30399573
1157	-97768154	30411092
1158	-97768691	30404545
1159	-97747504	30409917
1160	-97747856	30407781
1161	-97746412	30414459
1162	-97745632	30407968
1163	-97745912	30413568
1164	-97745455	30405556
1165	-97724071	30406374
1166	-97714700	30408849
1167	-97721641	30407206
1168	-97712834	30408731
1169	-97714123	30407364
1170	-97711471	30409801
1171	-97715529	30408358
1172	-97696596	30407968
1173	-97674630	30412293
1174	-97675483	30407870
1175	-97673628	30413300
1176	-97675161	30403298
1177	-97672668	30414308
1178	-97674045	30406589
1179	-97672042	30412976
1180	-97673112	30407529
1181	-97605632	30403013
1182	-97545066	30400877
1183	-97532488	30425266
1184	-97541096	30407188
1185	-97519605	30505154
1186	-97517307	30518110
1187	-97527361	30539446
1188	-97513917	30537219
1189	-97526327	30546126
1190	-97502511	30550371
1191	-97519759	30593317
1192	-97503766	30598440
1193	-97519283	30637256
1194	-97503543	30637913
1195	-97519584	30674133
1196	-97511780	30655746
1197	-97509234	30715859
1198	-97517674	30736201
1199	-97516120	30727740
1200	-97570382	30786327
1201	-97514762	30813891
1202	-97522255	30753481
1203	-97502626	30759103
1204	-97502484	30276789
1205	-97524078	30294375
1206	-97500359	30350266
1207	-97511290	30410372
1208	-97470816	30397977
1209	-97499596	30405153
1210	-97427254	30418875
1211	-97460113	30415024
1212	-97381992	30399374
1213	-97374930	30410031
1214	-97521358	30417783
1215	-97517121	30443669
1216	-97521724	30440796
1217	-97493465	30493528
1218	-97536590	30589415
1219	-97506741	30607574
1220	-97542575	30615287
1221	-97495278	30666963
1222	-97492532	30687437
1223	-97524148	30690823
1224	-97531196	30729133
1225	-97524716	30783688
1226	-97493845	30740209
1227	-97479858	30766484
1228	-97695637	30410299
1229	-97702847	30412131
1230	-97704610	30408633
1231	-97709342	30410893
1232	-97661196	30413835
1233	-97662380	30405328
1234	-97625593	30422080
1235	-97637802	30404090
1236	-98049768	29987074
1237	-98038465	29984562
1238	-98043982	30026318
1239	-98039656	30032150
1240	-98049297	30052957
1241	-98025834	30047991
1242	-98068304	30109800
1243	-98031115	30123192
1244	-98031699	30131643
1245	-98051563	30149237
1246	-98016194	30153385
1247	-98064664	30286319
1248	-98034598	30291368
